(syll)	B_PS	B_OG	B_LC	B_DT	B_TI	I_PS	I_OG	I_LC	I_DT	I_TI	O	I
%	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	1.0	2.44260073774e-36
흔	6.91440010688e-13	6.91440010688e-13	6.91440010688e-13	1.87952881652e-12	6.91440010688e-13	6.91440010688e-13	6.91440010688e-13	6.91440010688e-13	6.91440010688e-13	6.91440010688e-13	0.999999999991	6.91440010688e-13
테	2.61027906967e-23	7.09547416228e-23	2.61027906967e-23	1.29958142501e-24	1.29958142501e-24	1.29958142501e-24	1.29958142501e-24	1.29958142501e-24	1.29958142501e-24	1.29958142501e-24	1.0	7.09547416228e-23
덧	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	0.999932418232	6.14379711659e-06
뺑	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
씌	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.990068914138	0.000902825987459
羅	0.135188548493	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.367480574784	0.0497330876723
成	0.0168699653696	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.921068900303	0.00620611343275
對	0.00033403745435	0.00033403745435	0.000908007942183	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.995751617514	0.00033403745435
낫	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.930996913543	0.00627300785976
뭏	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
下	0.0168699653696	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.921068900303	0.00620611343275
힘	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	3.97544973591e-31	1.0	3.97544973591e-31
於	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
헬	0.0497330876723	0.0497330876723	0.135188548493	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.367480574784	0.0497330876723
서	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
흥	7.58256042216e-10	6.91440010169e-13	2.31952282848e-16	2.31952282848e-16	2.31952282848e-16	2.31952282848e-16	2.31952282848e-16	2.31952282848e-16	2.31952282848e-16	2.31952282848e-16	0.999999999241	1.71390843024e-15
크	8.85477188351e-70	7.36299712225e-76	6.54284061905e-69	7.36299712225e-76	6.71418428821e-79	6.71418428821e-79	6.71418428821e-79	6.71418428821e-79	6.71418428821e-79	6.71418428821e-79	1.0	2.70869526668e-76
텐	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
京	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
홈	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
條	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
붓	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.998644332484	0.000123242501424
닫	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	0.999998762115	1.12535035414e-07
균	0.000910776005419	0.000123260128658	1.66814444238e-05	4.53448672496e-05	1.66814444238e-05	1.66814444238e-05	1.66814444238e-05	1.66814444238e-05	1.66814444238e-05	1.66814444238e-05	0.998787167443	1.66814444238e-05
益	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
敎	0.000892037097675	0.0179170440622	0.000328162108997	0.000328162108997	0.000328162108997	0.000328162108997	0.000328162108997	0.000328162108997	0.000328162108997	0.000328162108997	0.978237459859	0.000328162108997
년	1.32422488643e-186	2.6597767851e-185	1.32422488643e-186	2.30319116191e-168	1.32422488643e-186	1.32422488643e-186	1.32422488643e-186	1.32422488643e-186	1.32422488643e-186	1.32422488643e-186	5.9452570256e-148	1.0
맬	0.646137686887	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921
掠	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
움	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	4.90609473065e-35	1.0	4.90609473065e-35
렌	0.158455628806	0.0582925681757	0.158455628806	0.0582925681757	0.0582925681757	0.0582925681757	0.0582925681757	0.0582925681757	0.0582925681757	0.0582925681757	0.158455628806	0.0582925681757
身	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
미	9.56881429246e-100	8.72562918504e-103	1.58042006027e-61	5.01681992693e-121	1.84558491118e-121	1.84558491118e-121	1.84558491118e-121	1.84558491118e-121	1.84558491118e-121	1.84558491118e-121	1.0	1.21181048308e-113
군	1.0004825206e-44	0.73105857863	5.4624494765e-43	3.68056950578e-45	1.83244765617e-46	1.83244765617e-46	1.83244765617e-46	1.83244765617e-46	1.83244765617e-46	1.83244765617e-46	0.26894142137	1.35400585298e-45
두	6.61626105671e-112	1.4736818793e-150	3.65289216604e-153	5.42137266223e-151	4.94365195924e-154	1.81866792011e-154	1.81866792011e-154	1.81866792011e-154	1.81866792011e-154	1.81866792011e-154	1.0	4.94365195924e-154
닌	0.176093714176	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648
族	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
王	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.973457442695	0.00241295975497
쭐	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
하	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
답	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.46248622725e-31	1.0	1.46248622725e-31
德	0.197175085919	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.53597745308	0.0266847461001
챙	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
s	5.60279640581e-09	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	5.10908899913e-12	0.999999994337	1.38879437863e-11
착	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	1.0	5.24288566336e-22
覺	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
錢	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
救	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
W	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295
산	1.3485799643e-77	8.07450678968e-73	1.77852847613e-68	1.12138297032e-83	1.12138297032e-83	1.12138297032e-83	1.12138297032e-83	1.12138297032e-83	1.12138297032e-83	1.12138297032e-83	1.0	2.25235790555e-82
交	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
Z	0.072895426155	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
색	1.50078576271e-41	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	5.52108227703e-42	1.0	5.52108227703e-42
팬	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.996323477787	0.000334229292099
섹	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
背	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
엌	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
薄	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
락	5.24288566336e-22	1.42516408274e-21	1.05306173576e-20	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	1.0	1.42516408274e-21
쯤	9.35762296882e-14	9.35762296882e-14	2.54366564737e-13	9.35762296882e-14	9.35762296882e-14	9.35762296882e-14	9.35762296882e-14	9.35762296882e-14	9.35762296882e-14	9.35762296882e-14	0.999999999998	6.91440010693e-13
期	0.0304842557378	0.0304842557378	0.0304842557378	0.082864798426	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.612292644196	0.0304842557378
뽕	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
昌	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
鎖	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
벵	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
풋	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
놓	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	2.28569367672e-49	1.0	2.28569367672e-49
課	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
亂	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
끌	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.18506486423e-27	1.0	1.18506486423e-27
쌈	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
흩	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
갓	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.973457442695	0.00241295975497
智	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
캔	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
쩍	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	0.999500850048	4.53772683897e-05
페	8.53304762574e-17	4.07955866718e-41	8.19401262399e-40	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	4.78089288389e-25	1.0
엮	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
컨	0.999999015602	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	4.13993364344e-08	3.05902019372e-07	3.05902019372e-07
뭉	0.197175085919	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.0266847461001	0.53597745308	0.0266847461001
登	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
띠	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	0.999996635086	3.05901291167e-07
킬	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
黃	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
묵	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	2.2602732084e-06	0.999975136995	2.2602732084e-06
켄	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295
던	5.54372711829e-237	1.50694126876e-236	6.0794349792e-234	5.54372711829e-237	5.54372711829e-237	5.54372711829e-237	5.54372711829e-237	5.54372711829e-237	5.54372711829e-237	5.54372711829e-237	1.0	1.50694126876e-236
삭	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.998644332484	0.000123242501424
트	6.30511676015e-16	2.2273635618e-39	3.62514091914e-34	9.22114642293e-47	9.22114642293e-47	9.22114642293e-47	9.22114642293e-47	9.22114642293e-47	9.22114642293e-47	9.22114642293e-47	1.0	5.52108227703e-42
